pod-samsung.russupport.com;SAMSUNG RUSSUPPORT;;7;66;74950215812;161;47135865;2;;
pod-service.russupport.com;SONY RUSSUPPORT;;7;66;74950215812;161;47135871;1;;
pod-toshiba.russupport.com;TOSHIBA RUSSUPPORT;;7;66;74950215812;161;47135874;7;;
pod-xiaomi.russupport.com;XIAOMI RUSSUPPORT;;7;66;74950215812;161;47135877;18;;
pod-zte.russupport.com;ZTE RUSSUPPORT;;7;66;74950215812;161;47135880;66;;
xim-acer.russupport.com;ACER RUSSAPPORT;;7;67;74950215829;162;47135886;4;;
xim-apple.russupport.com;APPLE RUSSUPPORT;;7;67;74950215829;162;47135895;21;;
xim-dell.russupport.com;DELL RUSSUPPORT;;7;67;74950215829;162;47135898;9;;
xim-hp.russupport.com;HP RUSSUPPORT;;7;67;74950215829;162;47135907;6;;
xim-htc.russupport.com;HTC RUSSUPPORT;;7;67;74950215829;162;47135922;10;;
xim-huawei.russupport.com;HUAWEI RUSSUPPORT;;7;67;74950215829;162;47135934;17;;
xim-lenovo.russupport.com;LENOVO RUSSUPPORT;;7;67;74950215829;162;47135940;5;;
xim-meizu.russupport.com;MEIZU RUSSUPPORT;;7;67;74950215829;162;47135949;20;;
xim-msi.russupport.com;MSI RUSSUPPORT;;7;67;74950215829;162;47135952;8;;
xim-nokia.russupport.com;NOKIA RUSSUPPORT;;7;67;74950215829;162;47135967;11;;
xim-samsung.russupport.com;SAMSUNG RUSSUPPORT;;7;67;74950215829;162;47135970;2;;
xim-service.russupport.com;SONY RUSSUPPORT;;7;67;74950215829;162;47135979;1;;
xim-toshiba.russupport.com;TOSHIBA RUSSUPPORT;;7;67;74950215829;162;47135988;7;;
xim-xiaomi.russupport.com;XIAOMI RUSSUPPORT;;7;67;74950215829;162;47135994;18;;
xim-zte.russupport.com;ZTE RUSSUPPORT;;7;67;74950215829;162;47136003;66;;
blh-acer.russupport.com;ACER RUSSAPPORT;;7;68;74992291763;163;47136006;4;;
blh-apple.russupport.com;APPLE RUSSUPPORT;;7;68;74992291763;163;47136012;21;;
blh-dell.russupport.com;DELL RUSSUPPORT;;7;68;74992291763;163;47136018;9;;
blh-hp.russupport.com;HP RUSSUPPORT;;7;68;74992291763;163;47136024;6;;
blh-htc.russupport.com;HTC RUSSUPPORT;;7;68;74992291763;163;47136027;10;;
blh-huawei.russupport.com;HUAWEI RUSSUPPORT;;7;68;74992291763;163;47136033;17;;
blh-lenovo.russupport.com;LENOVO RUSSUPPORT;;7;68;74992291763;163;47136036;5;;
blh-meizu.russupport.com;MEIZU RUSSUPPORT;;7;68;74992291763;163;47136042;20;;
blh-msi.russupport.com;MSI RUSSUPPORT;;7;68;74992291763;163;47136045;8;;
blh-nokia.russupport.com;NOKIA RUSSUPPORT;;7;68;74992291763;163;47136048;11;;
blh-samsung.russupport.com;SAMSUNG RUSSUPPORT;;7;68;74992291763;163;47136063;2;;
blh-service.russupport.com;SONY RUSSUPPORT;;7;68;74992291763;163;47136066;1;;
blh-toshiba.russupport.com;TOSHIBA RUSSUPPORT;;7;68;74992291763;163;47136072;7;;
blh-xiaomi.russupport.com;XIAOMI RUSSUPPORT;;7;68;74992291763;163;47136078;18;;
blh-zte.russupport.com;ZTE RUSSUPPORT;;7;68;74992291763;163;47136084;66;;
